gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000170448.14,546.391988267487,1.57363226164957,0.288407434331618,5.45628189265109,4.86207842859957e-08,5.60176991088315e-06
ENSG00000106105.17,455.74894028952,1.27939431047504,0.235633866803208,5.42958585636393,5.64849745964887e-08,6.43552143902661e-06
ENSG00000131473.19,967.202803325543,-1.13483856466866,0.20934181152159,-5.42098377968616,5.92719386177495e-08,6.67884020424619e-06
ENSG00000175592.11,323.604841121215,1.40510858952351,0.259540872082538,5.41382395092153,6.16928244039243e-08,6.87606762432434e-06
ENSG00000147403.20,834.695504993081,1.19347789868214,0.221090591030072,5.3981397088029,6.73354259792608e-08,7.42427374184237e-06
ENSG00000160285.17,675.357953275819,-1.26725289440578,0.234947692216352,-5.39376608661824,6.89960265364786e-08,7.52643889473459e-06
ENSG00000100889.14,116.777479321054,2.10730671785919,0.390993059558349,5.38962691624123,7.06041035082409e-08,7.62078397235266e-06
ENSG00000138071.17,585.787625394242,-1.19232363115498,0.221499358717806,-5.38296651537496,7.32681720976999e-08,7.82595663218557e-06
ENSG00000112984.14,386.659745575377,-1.35603165439599,0.25242364608005,-5.37204685636287,7.78478724411628e-08,8.2294029279555e-06
ENSG00000124783.16,890.522005934501,1.07843905482008,0.202975155282849,5.31315792475814,1.07741587444936e-07,1.12732881393915e-05
ENSG00000196924.21,919.574114777096,-1.40631226933034,0.26502202001584,-5.30639782025013,1.11812791559697e-07,1.15810945924559e-05
ENSG00000135318.14,117.597142036003,2.13531050089291,0.40281598353246,5.30095772806105,1.15196761975234e-07,1.18122759729405e-05
ENSG00000147573.19,60.8067215296376,2.84047674943186,0.537756795341873,5.28208434377116,1.27722369530611e-07,1.29669819521474e-05
ENSG00000171867.20,520.613239026296,1.23941084640258,0.235536360304626,5.26207862259402,1.42435829240625e-07,1.43189901277782e-05
ENSG00000160752.17,665.156084416538,-1.11832864328145,0.212708303422283,-5.25756928755747,1.45971904680327e-07,1.45319991319619e-05
ENSG00000143702.19,218.679694331685,1.7274266529838,0.328818113878605,5.25344127976339,1.49283285038694e-07,1.47187577383343e-05
ENSG00000101335.12,185.050465010156,-1.68003033405101,0.320554630969507,-5.24101095956659,1.59699229055769e-07,1.54515173882377e-05
ENSG00000198431.19,835.838619559189,1.41819227468693,0.270596948209801,5.24097660402054,1.59728968515038e-07,1.54515173882377e-05
ENSG00000124762.17,629.230102692724,1.24102267856431,0.23811091645655,5.21195204752725,1.86863856637677e-07,1.79074951959135e-05
ENSG00000031698.15,872.48179940741,1.17832789916745,0.227044518999138,5.1898539738452,2.10459062200348e-07,1.99819187389108e-05
ENSG00000173812.13,778.924190617622,1.14557757828721,0.221332137510441,5.17583027558826,2.26899655887009e-07,2.1345220839132e-05
ENSG00000163814.10,79.1962760605124,2.37605796572653,0.464679041182278,5.1133314721515,3.16526152121396e-07,2.95059923986618e-05
ENSG00000124795.19,1484.46852511988,-1.09146987718373,0.213542686051005,-5.11124917162008,3.20035537393732e-07,2.95643639678859e-05
ENSG00000204262.16,116.717211367429,-2.03727652807119,0.398901001468438,-5.1072233977141,3.26927153520298e-07,2.99313485017602e-05
ENSG00000276886.4,116.900558253932,1.97064548310182,0.38624289707128,5.10208860290871,3.35925404067909e-07,3.04830008257729e-05
ENSG00000198910.16,134.907943581462,-1.9221040992002,0.376869877354643,-5.10017970311661,3.39331154245526e-07,3.05219443476634e-05
ENSG00000128590.7,110.806002832484,2.31009642527664,0.454819113873396,5.07915422815692,3.7911885241086e-07,3.35127992467324e-05
ENSG00000124767.9,840.433923292445,-1.08950281098187,0.215151324870694,-5.06389078308797,4.10785045640504e-07,3.56965242203197e-05
ENSG00000177951.20,943.582321797313,1.25473687437827,0.24951145798436,5.02877456816801,4.93624307520879e-07,4.25346525152865e-05
ENSG00000152377.16,947.038940337169,1.30745562123947,0.260395168326222,5.02104409096214,5.13913600272922e-07,4.39139171433212e-05
ENSG00000091986.18,360.040611693707,-1.47041342364017,0.293184541888711,-5.01531702240401,5.29460916097084e-07,4.48685308566901e-05
